Vote,Most_Important_Issue,Avg_government_satisfaction,Avg_education_importance,Avg_environmental_importance,Avg_Residancy_Altitude,Yearly_ExpensesK,Avg_monthly_expense_on_pets_or_plants,Weighted_education_rank,Number_of_valued_Kneset_members
8.0,6.0,-0.04516159020329158,0.24962559136468232,-0.16081274867295503,0.06008154473421046,-0.39742857142857146,0.5886742048471394,-0.7303006356113289,-1.3970462651812017
6.0,7.0,0.3021175055959515,-0.018376119792959056,0.3620874175550812,-0.1934764212631741,-0.498,-0.445023511785685,-0.23111758233637858,-1.0241511824562772
7.0,2.0,-0.19004883254738858,-0.05202924121687136,-0.06874022038130623,-0.3527194399569197,-0.20228571428571418,1.0583438244148025,-0.9329760063975239,-1.0241511824562772
7.0,7.0,-0.15395378389231806,0.2016369841814174,-0.10727050831398122,-0.09516116624355708,-0.6805714285714286,-0.881735682351115,-0.785218816339802,0.46742914844342054
1.0,4.0,-0.102664104110472,-0.11437738477689618,-0.020325254371061918,-0.1233171782444803,-0.6282857142857143,0.8263603427994574,-1.0520167976126034,-1.3970462651812017
2.0,0.0,-0.02345669320281829,0.30471114873578586,-0.44888170054084175,-0.0994691899376875,-0.6725714285714286,1.2792499767818328,-0.19301261804214992,1.9590094793431183
10.0,4.0,-0.5473225788717282,-0.37699287490990074,-0.6242306599571039,0.330871605508116,0.24257142857142888,-0.4760326874863719,0.623641483654849,0.0945340657184961
7.0,4.0,-0.2160044237452211,0.05990426678609895,-0.31521259712998606,-0.04869605354258011,-0.7668571428571429,-0.5367491826309272,-0.5387573970557691,0.46742914844342054
0.0,2.0,0.22745136662896104,0.8638203518112539,-0.8351782656964202,0.12454804215708903,0.05428571428571427,2.287633900684553,1.3123017727536548,-1.0241511824562772
0.0,2.0,0.6434653912289658,-0.37624318075486096,0.8884517938875787,-0.019001461650896112,0.3208571428571432,2.605713619396564,1.1717037021899062,-1.4416497331478764
9.0,1.0,0.7994191136105364,0.4880232258370918,0.08894017676079313,-0.029617662897145958,0.9120000000000004,-0.4622880034985171,0.6867339378973769,0.0945340657184961
7.0,2.0,0.01428687237581694,0.05382491846206383,-0.30284112220884785,-0.769674590353104,0.5720000000000001,-0.3565962613509867,-0.7138215944056092,-1.0241511824562772
0.0,2.0,0.9539327438343062,-0.6058954685068287,0.8005012977310462,0.464112624048004,-0.5762857142857143,1.5665441172279793,1.6700374299249312,-0.27836101700642835
11.0,4.0,-0.40885880872350355,-0.004538231278641391,-0.39436785784727113,0.06823601815524283,-0.984,-0.36295197701172277,-0.13730219203022132,-0.6512560997313528
2.0,2.0,0.004825623585455352,0.28984321906638244,-0.443241915980051,-0.9753827217478267,0.9540000000000002,-1.0211996909856915,-0.22278114252923978,0.0945340657184961
4.0,4.0,-0.8726299519670948,-0.8946737916226853,-0.9398636498597104,0.8789137625971228,-0.7751428571428571,0.6536676906473368,2.067225475056208,0.0945340657184961
4.0,7.0,0.23665111773131464,0.8676422140912539,0.3517509996756958,0.9903069466882071,-0.982,-0.16264835885263806,0.7427011100392934,0.0945340657184961
2.0,7.0,-0.01715822796891553,0.2798350959237217,-0.44678260051208496,-0.45072697899838443,-0.02028571428571424,0.28017125209915494,-0.227525554901124,-0.6512560997313528
4.0,1.0,-0.9044860908612832,-0.9533668181271916,-0.9202680400613368,0.2370182321717056,0.4168571428571428,1.474845038095985,2.157127436149863,0.9340668087405788
8.0,6.0,-0.042568967507866984,0.2981492214139376,-0.023348940029594867,0.032540964689591556,-0.3462857142857143,0.5772537710266868,-0.726475963547903,0.0945340657184961
7.0,7.0,-0.136516117865373,-0.06007356267814978,-0.20670974666833963,-0.48596045849680747,0.04514285714285715,0.5499850775919031,-0.830871841966839,-0.27836101700642835
4.0,2.0,-0.25921958955118396,-0.6654076704031189,-0.8730656929222574,-0.026232787137472124,0.9057142857142857,-0.22599957142302213,1.10210423613281,-1.0241511824562772
0.0,7.0,0.6547136498510993,-0.4707098820619162,0.36339418915707733,-0.31394722670974684,0.8685714285714288,2.38190520518082,0.5619317784666557,0.840324231168345
1.0,2.0,-0.16797648080053662,-0.1299830148757981,-0.33869153235199156,0.0394645741980153,-0.9305714285714286,-1.0126245151888515,-0.5101511996867438,-1.7699413479061261
6.0,0.0,-0.27736551504203044,-0.22849247312550414,-0.540659841061438,-0.0973151780906224,-0.6765714285714286,-0.15158151714195348,0.04213879269875899,0.0945340657184961
4.0,0.0,-0.8395359056887207,-0.006111312247857326,-0.8420307317687764,0.8086006615893528,-0.6445714285714286,-0.9219212723655276,1.9757324104514964,0.840324231168345
0.0,2.0,0.8430047292399119,0.7977325693424977,-0.5915977070699481,-0.32256327409800756,0.8845714285714288,1.9061846819878674,1.4883700981747803,-0.27836101700642835
7.0,4.0,-0.15399440255306351,0.05723801535264328,-0.10981961560550013,-0.6478190630048465,0.34571428571428564,1.3854110579467072,-0.9574804760120801,1.2132193138932694
0.0,7.0,-0.7917840773173056,0.9449103874776297,-0.32499274036816816,0.36102777136702846,-0.3848571428571428,2.0312417048533837,1.4279213279834184,0.0945340657184961
1.0,4.0,-0.2401060189548324,-0.16756456757687477,-0.261551645929612,-0.1471651665512732,-0.5840000000000001,0.4625191058153511,-0.5259478539824054,-1.3970462651812017
4.0,4.0,0.8926437188124097,0.9128564457728197,0.9326170135476872,7.692899453815016e-05,0.8568571428571432,0.3983081720204023,2.104937103650929,-0.27836101700642835
5.0,5.0,-0.055294621521822185,0.4587128490474286,0.11868122633166611,-0.10577736748980693,0.6240000000000001,0.7183805296681163,-0.24863772223013922,-0.6512560997313528
4.0,1.0,0.6211272282333287,0.6774734196656169,0.9900527877617753,0.6238172167089777,-0.3014285714285714,-0.9223035458588376,1.5953665262615115,0.0945340657184961
1.0,7.0,-0.24324937746018083,-0.1812726621568601,-0.3607360837505904,-0.28779136856681287,-0.32285714285714273,0.35693011820128884,-0.35165020778685757,-1.7699413479061261
1.0,2.0,-0.21888376569910561,-0.18795500114234132,-0.3625587858402881,-0.8239864604969613,0.672857142857143,-0.8060632026575979,-0.3693842287049758,-2.1428364306310503
7.0,1.0,-0.2025357643416772,-0.046506726626187045,-0.13427857149745626,-0.21070851603969531,0.022571428571428687,-0.9043044471861058,-0.8472712513926107,0.0945340657184961
8.0,3.0,-0.029974783781601233,0.07927515917289418,0.002375021486272111,-0.13901069313024073,-0.02771428571428558,0.4661752133709374,-1.2075133148767627,-0.6512560997313528
12.0,2.0,-0.34606706402206033,0.2229971890673086,-0.5088936567771483,0.567351334718055,-0.768,-1.1693050096069457,0.05420587652738686,0.0945340657184961
1.0,1.0,-0.10434239034771331,-0.032104427806816216,0.015911291247662662,-0.7479806138933764,0.531714285714286,1.120947109504597,-1.1507523439536675,-1.0241511824562772
7.0,4.0,-0.277776687432602,-0.18010139813257975,-0.13345674489313641,-0.5951996307408263,0.24800000000000022,0.37213069901600576,-0.6048447038001141,-0.27836101700642835
0.0,2.0,-0.7947978036756361,-0.8622654793514848,0.32770758859493654,0.24886529733056406,-0.1765714285714286,2.421083384024837,1.300794983634399,0.0945340657184961
7.0,4.0,-0.15571682766445816,0.11000729250328667,-0.27138051337157887,-0.9381490883914148,0.8848571428571428,0.30281375230665136,-0.6608544995978995,0.840324231168345
4.0,7.0,0.3889298676987638,0.9286125680203821,0.7393612742283102,0.5882760212324027,-0.23542857142857132,-0.7889605989890949,1.3701811262717858,-0.6512560997313528
11.0,2.0,-0.37662198143972125,0.0540130995600514,-0.3692146268189248,-0.47965228094468804,0.033428571428571585,1.5037236396361302,-0.2212181958443745,-1.7699413479061261
7.0,0.0,-0.08122984787850562,0.0581554704235947,-0.0808417466258432,-0.5490422340180015,0.16228571428571437,0.43811756445183814,-1.11054606997706,0.840324231168345
4.0,2.0,-0.8129559816637854,-0.9927276741485176,-0.9436867329370345,0.20316947457496748,0.479714285714286,-0.4237038876516539,2.131546039624454,-1.0241511824562772
9.0,4.0,0.5497303372240838,0.5186698971444059,0.32360678656382547,-0.10577736748980693,-0.36457142857142855,0.247656493897461,0.42428834814340033,0.46742914844342054
4.0,2.0,0.4082118733539297,0.947749298710636,0.42784612145277645,0.7992153242557121,-0.6271428571428572,-0.44640254576886773,1.077865298930053,-0.27836101700642835
4.0,7.0,0.4357072757893059,0.613040881467712,0.8179779522076704,0.463035618124471,-0.0028571428571428914,-0.3532375890469639,1.0646398608612684,0.46742914844342054
11.0,7.0,-0.05316268904953747,0.07230933660501226,0.05454939988287233,-0.4648819139933842,0.006000000000000005,-0.11283388613905794,-1.162638271617867,-1.3970462651812017
7.0,1.0,-0.08664667238331925,0.012597419278154609,-0.21134132792185312,-0.5933533348719133,0.24457142857142866,-0.9693010596150253,-0.8888097421318442,0.840324231168345
7.0,2.0,-0.1478486997509615,0.22651444436181767,-0.17356135066461686,-0.48180629279175324,0.03742857142857159,-0.21487664996699854,-0.6835302574126689,0.46742914844342054
7.0,1.0,-0.1733437233918974,-0.006111312247857326,-0.04971477011319614,-0.5545811216247403,0.1725714285714286,-1.1257306231290467,-1.009593451885284,0.840324231168345
8.0,3.0,-0.020908214868727182,0.21492219094129705,-0.2071538783764627,-0.317793676436649,0.30428571428571427,0.07115706575595367,-0.32348878614196036,-1.7699413479061261
4.0,1.0,0.6262335843142557,0.721846077777889,0.985087384604747,0.06977459804600361,0.7274285714285718,0.005446072297325628,1.6430700347046117,0.840324231168345
11.0,2.0,-0.42794958456612153,0.05325868394034616,-0.3910114270628129,0.017001307792907205,-0.8888571428571429,-1.078530693265598,-0.10618146187602286,-1.7699413479061261
4.0,0.0,0.7903646130312043,0.8390521726560869,0.9195652370940952,0.34579583044849604,0.21485714285714286,1.3233662947851923,1.8690275814599993,1.5861143966181939
7.0,4.0,-0.1471548073822061,0.11093546988052139,-0.23431611022567012,-0.8842987922147858,0.7848571428571431,0.03869615741609865,-0.7351332049383914,0.0945340657184961
7.0,7.0,-0.1174578472434783,-0.05478563428594041,-0.13266172865600934,-0.8358335256558197,0.6948571428571428,-0.7523652364382936,-0.9845692095065159,0.840324231168345
7.0,2.0,-0.10211075592274621,0.11939427577516581,-0.32182106712809544,-0.021617047465189554,-0.8171428571428572,-0.5724117150001614,-0.6023751616341063,-0.6512560997313528
7.0,4.0,-0.10274007919169759,0.0003999077051917155,-0.03809374913576791,-0.11900915455035,-0.6362857142857143,1.3396171261173229,-1.1523487929046505,0.46742914844342054
7.0,7.0,-0.25642718394698183,-0.08819662810566753,-0.1611394334309203,-0.10577736748980693,-0.4502857142857142,0.8285061185009656,-0.6966884107078807,0.0945340657184961
4.0,0.0,-0.0767750621270048,-0.6475638718873263,-0.6222272710735126,0.07823678744518814,0.7117142857142857,0.8067791385747985,0.6002346596306267,1.5861143966181939
7.0,4.0,-0.2693736912197848,0.05317239457338574,-0.22384442301715834,0.000538502961766163,-0.8582857142857143,0.06017297371034898,-0.6106929766930009,1.2132193138932694
4.0,4.0,-0.7888638900662033,-0.8801121149402621,-0.925705564936778,0.09854604200323114,0.6739999999999999,0.0008151010650332654,1.9289288188767209,-0.27836101700642835
4.0,0.0,-0.03751829995001088,-0.06731980380520075,-0.43655140568700723,0.6332025540426187,-0.31885714285714273,-0.855853953204833,-0.41397630433068666,0.840324231168345
2.0,2.0,0.06569470452691761,0.3958309910825597,-0.3275723164000548,-0.6118162935610432,0.2788571428571429,-0.708043455216808,-0.2486129982409856,-1.0241511824562772
8.0,3.0,0.036341398332387476,0.2314338147177657,0.0894135202849673,-0.6681283175628894,0.9548571428571431,-0.45620276018916733,-0.8403893289798816,-0.6512560997313528
3.0,5.0,0.15517402696936133,0.011158084220587394,-0.10277452909793694,0.040080006154319614,-0.3602857142857143,-0.07304484512106385,-0.9835259774242432,-2.1428364306310503
1.0,1.0,-0.260722998913153,-0.23857985610310217,-0.3936296030603006,-0.11054696515116547,-0.6519999999999999,-0.7403448730895782,-0.22399278404771147,-0.6512560997313528
1.0,4.0,-0.27719398630628667,-0.2334909691389696,-0.3597047095982012,-0.9503038695284253,0.9074285714285715,-0.4485404805381023,-0.26464820713133763,-1.0241511824562772
7.0,1.0,-0.25439571991819054,0.1097773294349238,-0.1823739349766168,-0.39995384260327715,-0.11457142857142855,-0.735061135737754,-0.6605838014688656,-0.3307027449716982
1.0,7.0,-0.2314990027953383,-0.1961245414345787,-0.33972222667992424,-0.6582814062620201,0.3651428571428572,-0.7871857065794988,-0.3867640851700595,-1.3970462651812017
8.0,6.0,0.03201739892563893,0.06704253561251727,-0.11014962712621379,-0.4834987306715901,0.6120000000000001,0.5712908000721381,-1.1015750879420536,-1.3970462651812017
3.0,5.0,-0.2041959894667792,-0.11401027433411448,-0.03403409615187525,0.040849296099700005,-0.36171428571428565,-0.39570593616819133,-0.871842386444489,-1.3970462651812017
2.0,7.0,0.018630828414103018,0.3320262516137438,-0.45442585258514445,-0.8501423186398953,0.7214285714285715,0.32842782374371154,-0.14862949906961145,0.46742914844342054
7.0,0.0,-0.05816408823037533,0.06788916350690788,-0.261955732672426,-0.23917224401877057,0.022571428571428687,-0.5479579553212073,-0.7825422445523854,1.2132193138932694
4.0,2.0,-0.3660055627138802,-0.6872124516445688,-0.7917862640546606,0.1023924917301331,0.6668571428571428,-0.9714813377543102,1.0635065201456182,0.46742914844342054
10.0,0.0,0.9316983332061102,0.920701408462379,0.9907375858029581,0.38195245788137533,0.1477142857142857,-0.680860286460306,2.2405394523471207,0.2736078128683193
4.0,1.0,-0.11486473320439483,-0.672214593242044,-0.3964716413463696,0.5430417724440342,-0.15142857142857147,-0.1607849615250313,0.35113530259672476,1.2132193138932694
1.0,1.0,-0.21699534352479555,-0.16338583240106053,-0.35334781781665914,-0.5502730979306101,0.1645714285714286,-0.47563677822969275,-0.4084654868781029,-1.4036692349251219
4.0,0.0,0.9938456735457619,0.9952959024145969,0.9980008754036434,0.5268866835910455,-0.12142857142857144,1.199522856448138,2.4227204776620197,1.2132193138932694
1.0,7.0,-0.19442538181176838,-0.15450383057024542,-0.2976146536489108,-0.5367335948919147,0.13942857142857146,-0.6715067434823697,-0.537045778167536,-0.5095989578754941
9.0,0.0,0.6393181268034049,0.6057179992604163,0.5969634046444057,0.4865758904531119,-0.046571428571428486,0.41459434485932617,0.9597492311746441,0.46742914844342054
4.0,1.0,-0.9268069978625922,-0.9915290553084977,-0.9722820145873184,0.834141087775983,-0.692,0.29461447204078467,2.301554331683914,0.46742914844342054
4.0,1.0,0.46426305076097685,0.7174972901692891,0.5873980751660304,0.7969074544195707,-0.6228571428571428,0.16253497529207667,0.9003364083798318,0.0945340657184961
2.0,7.0,-0.002725844092038132,0.3045731723624996,-0.4328994528677974,-0.7718286022001692,0.5760000000000001,-0.5701800704471262,-0.22343647585347387,-0.6512560997313528
7.0,1.0,-0.1575063712801783,-0.11745765226093141,-0.13506171093469166,-0.5698130625432726,0.20085714285714307,-0.7435832636520818,-0.8673206902799678,1.5861143966181939
7.0,4.0,-0.040943263467716484,-0.035556154225529935,-0.08737335051195938,0.04761904761904767,-0.9457142857142857,-0.2351829502298509,-1.1677108923543524,0.840324231168345
12.0,7.0,0.040403577772266885,-0.15430712737485075,-0.7051635578214492,0.0646972844064928,0.16542857142857148,1.8171818412526632,0.20522735560704147,0.0945340657184961
9.0,0.0,-0.9293692051062957,-0.9890438389624494,-0.8510892527167113,0.9419955381183167,-0.8922857142857142,-0.29462677861234965,2.151868563333838,1.5861143966181939
5.0,5.0,-0.06649073423545315,-0.16203098570280017,-0.4617035407387192,0.23963381798599892,-0.7308571428571429,-0.5769261736683964,-0.3021273500421516,-1.3970462651812017
9.0,2.0,-0.9553875862028799,-0.8307317296149871,-0.7259163721384911,-0.10577736748980693,0.1545714285714288,-0.6640449461268714,1.8361691562179439,-0.6512560997313528
4.0,1.0,0.2921075318879025,0.9755538904297734,0.9444654420249468,0.533348719132241,-0.13342857142857145,-0.8177223723841319,1.6798717413620974,0.0945340657184961
0.0,0.0,0.10451740452688107,-0.5995367795607157,0.038340393221310665,0.1407031310100777,0.024285714285714466,4.351097104864452,0.151904857704679,1.2132193138932694
1.0,1.0,-0.19241846036851562,-0.13328553268215293,-0.32137836156946586,-0.17947534425725054,-0.524,-0.21499108614809936,-0.5149739973735838,-1.0241511824562772
2.0,4.0,0.08044581974973886,0.2744858758150299,-0.39797202971155266,-0.9272251711670129,0.8645714285714288,-0.5609332686914569,-0.310427932134226,0.840324231168345
5.0,6.0,0.05074195684191385,-0.2614489754040511,-0.5458355950384027,-0.3619509193014847,0.38628571428571457,-1.1535084365129882,-0.05089322215614455,0.0945340657184961
7.0,0.0,-0.2025430156470992,-0.04118946264985357,-0.3122986639791048,-0.01653973382567886,-0.8265714285714285,-0.40164102324620216,-0.5660210423631377,1.9590094793431183
4.0,1.0,-0.4170335470972987,-0.9821760364180908,-0.7475221383712982,-0.029925378875298114,0.9125714285714288,-0.8122933067577667,1.4894669554988715,0.0945340657184961
9.0,4.0,-0.9881883578339312,-0.9476466239906646,-0.8942226679544935,0.24255711977844463,0.4065714285714286,-0.5352652924901324,2.225664138545194,0.0945340657184961
5.0,6.0,-0.4539158690025824,0.02020439240604288,0.27438349816254015,-0.5607354411877836,0.7554285714285718,0.6155337428126545,-0.21985282248668953,0.0945340657184961
9.0,0.0,-0.9452477571943331,-0.8310890488996137,-0.6996543741339929,0.3947226709746905,0.12400000000000011,1.1287095835428085,1.7933134002635773,0.46742914844342054
4.0,2.0,0.07395989521230284,0.34835207601938056,0.28782970616559833,0.533348719132241,-0.13342857142857145,-0.9489445519958574,-0.3817430711677501,0.0945340657184961
0.0,4.0,-0.18758756688510925,-0.006111312247857326,0.04018898736117893,0.3959535348872991,-0.44971428571428573,2.831443388023971,0.26496897091351845,-0.27836101700642835
8.0,6.0,0.024928425043823088,0.14731371746606903,0.2646891932257973,-0.1688591430110009,0.027714285714285802,-0.8899089515216304,-0.7226485589277809,-1.3970462651812017
10.0,4.0,0.75602549339299,0.24700491504360844,0.8846444697610569,0.046388183706439046,0.7708571428571429,1.0788703928710555,1.2378521695585119,0.840324231168345
2.0,1.0,2.0199510664120623e-06,0.27294470325161146,-0.4570392445108947,-0.9173782598661435,0.8462857142857145,-0.02350099664677889,-0.21675871464910243,0.46742914844342054
12.0,0.0,-0.48633631081770745,-0.3375649494303251,-0.5047750900626242,0.5316562812524039,-0.7017142857142857,1.3138571220616806,0.3273962594239725,1.5861143966181939
1.0,7.0,-0.22168078132890712,-0.1876182592424832,-0.33878678412604357,-0.8704515731979383,0.7591428571428573,-0.21781265529912905,-0.4072694710810302,-1.3970462651812017
6.0,0.0,-0.2041557379475203,-0.03596144220260111,-0.38769701479290564,-0.8758366028156012,0.7691428571428571,-0.07850929968917601,-0.42182585653650495,0.0945340657184961
4.0,7.0,-0.2311401010788039,-0.48237706687843007,-0.5614502227619356,0.6788983767982153,-0.4037142857142857,0.8511800013668412,0.3216409639676303,0.840324231168345
7.0,7.0,-0.12739034470711885,0.0328875449002366,-0.1135902594865622,-0.37964458804523415,-0.15228571428571414,0.8196140022551751,-0.9763929578022394,-0.6512560997313528
4.0,0.0,-0.0781546556515933,-0.6851378399259036,-0.6727645533189468,0.7833679513808756,-0.5977142857142856,0.5767289149992995,0.7376729903155292,0.840324231168345
4.0,7.0,-0.22987226064925093,-0.430118063093642,-0.7136561025200906,0.7816755135010385,-0.5945714285714285,1.3069085443599928,0.5185340865739204,-0.27836101700642835
7.0,4.0,-0.17220434652392191,-0.19930498134698005,-0.1906462536864464,0.007154396492037973,-0.8705714285714286,0.5972755114993652,-0.6753844489244443,-0.27836101700642835
7.0,0.0,-0.060256187025323316,-0.07827602867936434,-0.2089396240281085,-0.1840910839295331,-0.5154285714285713,-0.18088243099245518,-0.883748987649254,1.5713582089670786
4.0,4.0,-0.498297261094679,-0.006111312247857326,-0.5855619165727521,0.5662743287945229,-0.19457142857142862,0.7842792039244184,0.7256374424303736,0.0945340657184961
7.0,2.0,-0.20803822116077952,-0.04427365371839853,0.03946026418665216,-0.45072697899838443,-0.02028571428571424,-0.3545324763083676,-0.9160441758157518,-0.6512560997313528
11.0,1.0,-0.04449882826928209,0.08585014851228112,0.04162739256516468,-0.8007539041464729,0.6297142857142859,-0.5301261062980662,-1.1621189891718926,-0.6512560997313528
6.0,2.0,0.31144486316798226,-0.05809754367760378,0.42773618008004455,-0.20778521424724972,-0.4714285714285713,-0.03363116016560832,-0.21760569130727092,-2.1428364306310503
2.0,2.0,-0.09145633496318972,0.27612471932427796,-0.4714817775600336,-0.22517116701284712,-0.43914285714285706,-0.12204519193256433,-0.16869155451792978,0.0945340657184961
9.0,1.0,-0.8557747600239177,-0.76053467605004,-0.7207323458891249,0.9879990768520657,-0.9777142857142858,-0.10152451913323779,1.6002701407543602,0.0945340657184961
7.0,0.0,-0.22263526692800606,-0.028805013820703662,-0.3260449525791872,-0.025155781213939354,-0.8105714285714285,-0.9062716309431388,-0.5187177369468305,0.46742914844342054
12.0,1.0,0.12171469598170193,0.23008255910503905,0.1049716112838277,0.49719209169936174,-0.6377142857142857,-1.4686962793382379,-0.7744349212244259,0.46742914844342054
5.0,6.0,-0.5368000567041258,0.029015618718103875,-0.19081939376372925,-0.34502654050311565,0.354857142857143,-0.904859778256446,-0.32348878614196036,-0.6512560997313528
7.0,1.0,-0.11322821233338787,-0.025130665886228587,-0.2694715677143479,-0.30025386568197554,-0.2997142857142856,0.26581345119231253,-0.7457569493144849,1.2132193138932694
7.0,4.0,0.05133953378419043,-0.0003100718234847477,-0.1645724048522602,-0.26702054004154163,-0.36142857142857143,-0.597396615503841,-1.0141714102190402,0.0945340657184961
4.0,2.0,-0.36178137677715105,-0.5718335654458477,-0.7672808464880573,0.14901146242018615,0.5802857142857145,-1.097392472352159,0.8699005800588249,-1.0241511824562772
9.0,1.0,0.8665057880712206,-0.006111312247857326,0.4687220173135507,0.6972074774982691,-0.4377142857142857,-1.018003359618801,1.533474027439158,0.0945340657184961
4.0,0.0,0.621435776200701,0.7913288400421896,0.6548919526425743,0.957381337025925,-0.9208571428571428,-0.15986907141419204,1.2623262958607206,0.46742914844342054
7.0,1.0,-0.12975876396837982,0.03366219908930379,-0.259260815915335,-0.06746672820986221,-0.732,-0.9470974262471705,-0.7490156653852003,0.0945340657184961
1.0,7.0,-0.2294170804675012,-0.18079753304414525,-0.3206987750849174,-0.371643972613278,-0.16714285714285704,-0.8800232948513096,-0.43480881317189585,-1.7699413479061261
4.0,0.0,0.6199853673232025,0.726769968871918,0.6757592034410367,0.9407646742057083,-0.89,1.1245439940330837,1.1950064364122877,0.840324231168345
7.0,1.0,-0.1637902139515054,-0.08196916334821891,-0.11083690262123314,-0.2376336641280098,-0.4159999999999999,1.246737867301471,-0.9211388049817093,1.5861143966181939
4.0,7.0,0.10327573866757667,0.17856085770190666,0.3789497713341021,0.21178552196322808,0.46371428571428597,-0.5468613954458955,-0.440441303847877,-0.27836101700642835
7.0,0.0,-0.27936834202058125,0.013413726810811655,-0.2917817245605383,-0.3504115701207785,-0.2065714285714284,-0.7253671122217316,-0.5001974311200239,1.9590094793431183
7.0,7.0,-0.010587202200343815,-0.07412130968146946,-0.23276854222619425,-0.10608508346795908,-0.6602857142857144,-0.9705803795120603,-0.8542345149442439,0.46742914844342054
9.0,1.0,0.8091053160706405,0.9611073430470698,0.6383716051617805,0.9544580352334797,-0.9154285714285714,1.1474329688092304,1.7243534896628367,1.2132193138932694
4.0,7.0,-0.9828455937151533,-0.982411637010328,-0.9955010504589674,-0.008692976382798645,0.022571428571428687,-1.0613434642195192,2.3898245902935713,0.0945340657184961
9.0,0.0,0.7309592069849118,0.9107831296456559,0.6796202453799958,0.17009000692360954,0.5411428571428574,-0.3752520555667007,1.595907714071875,0.840324231168345
7.0,4.0,-0.18243115376462504,-0.04917041180978876,-0.21337161574267638,-0.41072390183860286,-0.09457142857142853,0.5532442191497888,-0.7641455994698115,0.840324231168345
9.0,7.0,0.7317191535027432,0.8696010000435981,0.673030444029014,0.3676436648972998,0.17428571428571438,-0.982202507216387,1.5286554170938818,-0.6512560997313528
2.0,7.0,0.04639486425398531,0.2829860644552269,-0.3536668268534914,-0.7010539272251712,0.44457142857142884,-0.7705921239811938,-0.38738075425438334,-0.6512560997313528
8.0,6.0,-0.16040961390762232,0.07779450200555504,-0.050522500484549315,-0.25455804292637896,0.18685714285714283,-1.1799865833677006,-0.9846744738545274,-1.0241511824562772
5.0,5.0,-0.2914001344340227,0.456091520258628,-0.1250166558920608,-0.577967535964305,0.7874285714285714,0.9719300707742938,-0.16510998035391483,-0.6512560997313528
4.0,1.0,0.13133424025831975,0.7217050535924938,0.2871276260233231,0.7787522117085932,-0.5891428571428572,0.19957590336430442,0.34876377243159046,1.5861143966181939
